"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03107";"UIRAMUTÃ";230002234756;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"PICAPE TOURO";"63000,00";"16/09/2024";"22:07:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002234846;1;12;"Casa";"CASA RESIDENCIA COBERTA COM TELHAS BRASILIT CONSTRUÇÃO PROPRIA";"60000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002234851;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"caminhonete Chevrolet/S10 HC DD4, diesel, ano 2022/2023";"280000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03107";"UIRAMUTÃ";230002234973;1;12;"Casa";"Casa em Alvenaria";"350000,00";"16/09/2024";"22:07:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03107";"UIRAMUTÃ";230002234973;2;12;"Casa";"Casa em Alvenaria";"70000,00";"16/09/2024";"22:07:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03107";"UIRAMUTÃ";230002234973;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Hillux 2024 SRX";"250000,00";"16/09/2024";"22:07:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002235040;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"s10";"70000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002235123;1;12;"Casa";"UMA CASA ";"8000,00";"23/09/2024";"16:14:32"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002235127;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MODELO HYNDAI, ANO 2021";"50000,00";"23/09/2024";"19:04:53"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002235128;1;12;"Casa";"UMA CASA";"250000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002235128;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO, MODELO HILUX, ANO 2023";"340000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002235130;1;12;"Casa";"UMA CASA URBANA";"50000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002235130;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM VEÍCULO AUTOMÓVEL ";"10000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235805;1;12;"Casa";"CASA DE ALVENARIA";"400000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235805;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"S10 ANO 2017";"150000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235806;1;12;"Casa";"CASA DE ALVENARIA EM CARACARAI";"250000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235806;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HILUX  ANO 2021";"180000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235806;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MONTANA ANO 2024";"120000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235895;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"GM CHEVY 500 DL, CARROCERIA ABERTA, GASOLINA, ANO 1992";"12000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235895;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT STRADA ADVENTURE CD, ABERTURA, CABINE DUPLA, FLEX, ANO 2010";"35000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235895;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT UNO MILLE WAY ECONOMY, PASSAGEIRO, ANO 2010";"22000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235895;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA CG 160 FAN, FLEX, ANO 2024";"19000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235895;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MERCEDES BENS, ANO 1995";"70000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235896;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FORD FIESTA FLEX, PASSAGEIRO, ANO 2008";"13000,00";"15/09/2024";"11:21:20"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235898;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"corsa classic ano 2009/2010 chevrolet";"17000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235899;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"PICKUP FIAT STRADA CABINE SIMPLES, ANO 2016";"38000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235900;1;12;"Casa";"casa com 3 quartos, sala, cozinha e banheiro";"130000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235900;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"fiat strada freedom cabine dupla ano 2022";"95000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235902;1;12;"Casa";"casa de alvenaria com ¨6 cômodos";"90000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235903;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT TORO FREEDOM 2022";"130000,00";"22/09/2024";"09:30:28"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235903;2;12;"Casa";"CASA DE ALVENARIA COM 5 COMODOS";"50000,00";"22/09/2024";"09:30:28"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235905;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"S10 CHEVROLET LTZ DDA4";"120000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235905;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"YAMAHA CROSSER Z ABS ANO 2024";"20000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002235905;3;12;"Casa";"CASA DE ALVENARIA ";"250000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03085";"RORAINÓPOLIS";230002247268;1;12;"Casa";"Uma casa";"250000,00";"16/09/2024";"16:36:22"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03085";"RORAINÓPOLIS";230002247274;1;12;"Casa";"CASA DE ALVENARIA";"50000,00";"16/09/2024";"16:36:22"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03085";"RORAINÓPOLIS";230002247275;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHÃO 1113 MERCEDES BENZ 1978";"50000,00";"16/09/2024";"16:36:22"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03085";"RORAINÓPOLIS";230002247275;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHONETE HILUX 2007";"50000,00";"16/09/2024";"16:36:22"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002247923;1;12;"Casa";"Sítio";"600000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002247923;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Ford/Ecosport";"30000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002247927;1;12;"Casa";"Casa";"90000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002247928;1;12;"Casa";"Casa Residencial";"250000,00";"03/10/2024";"08:06:04"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002247929;1;12;"Casa";"Casa em Alvenaria";"200000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002248144;2;12;"Casa";"UMA CASA DE ALVENARIA LOCALIZADA NA RUA BEIJA FLOR, BAIRRO BOA VISTA, CAROEBE";"150000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002248144;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UMA MOTO BROZ, HONDA, ANO 2009";"6000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002248148;1;12;"Casa";"Uma casa de alvenaria, situada na rua Boa Vista, 103- Centro";"100000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002248148;2;12;"Casa";"Uma casa de alvenaria, situada no Bairro Santa Tereza";"150000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03000";"CAROEBE";230002248150;1;12;"Casa";"1 casa de alveneria";"14000,00";"16/09/2024";"17:07:37"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03093";"MUCAJAÍ";230002252336;1;12;"Casa";"um imóvel casa residencial, no município de Mucajaí-RR.";"150000,00";"16/09/2024";"14:07:55"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03093";"MUCAJAÍ";230002252337;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Uma moto Honda/CG 125 Fan KS 2012/2012, placa NAO 2574, valor R$ 4.000,00 (Quatro mil reais).";"4000,00";"16/09/2024";"14:07:55"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03093";"MUCAJAÍ";230002252337;2;12;"Casa";" Uma casa situada na Rua José Bonifácio n° 399, valor R$ 60.000,00 (sessenta mil reais). ";"60000,00";"16/09/2024";"14:07:55"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;1;12;"Casa";"UMA CASA NA RUA PARAMARIBO, N. 12, VILA NOVA - PACARAIMA - RR";"25000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MODELO F250, ANO 2010, PLACA JXV 6A22";"60000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;9;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MODELO PALIO, ANO 2012, PLACA OAI 5E60";"25939,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;10;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MODELO SAVEIRO CROSS, ANO 2013, PLACA NAQ 8437";"20000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;11;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UMA MOTO HONDA NXR 150 BROS, ANO 2007, PLACA NAS 4333";"2000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;12;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MODELO PAMPA, ANO 1993, PLACA JWJ 8463";"2000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;18;12;"Casa";"UMA CASA NA RUA EDUARDO VIANA, S/N, VILA NOVA - PACARAIMA - RR";"2000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;19;12;"Casa";"UMA CASA NA RUA FRANCISCO HENRIQUE CAMPOS, S/N, VILA NOVA - PACARAIMA - RR";"3000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;21;12;"Casa";"UMA CASA NA RUA ILZO MONTENEGRO PEIXOTO, N. 367, VILA NOVA - PACARAIMA - RR";"3500,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03123";"PACARAIMA";230002254562;22;12;"Casa";"UMA CASA NA RUA JÚLIA MOREIRA DE ALBUQUERQUE, N. 1380, ILZO MONTENEGRO - PACARAIMA - RR";"13000,00";"16/09/2024";"22:00:57"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002256712;1;12;"Casa";"Casa. Localizada na avenida Doutor Zanny";"500000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002256712;2;12;"Casa";"Localizada na rua K1 - São Jorge";"200000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002256712;3;1;"Prédio residencial";"7 apartamentos tipo kitnet de alvenaria com garagem, Localizado na avenida Presidente Kennedy";"1500000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002256712;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veículo Fiat modelo Touro";"200000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03034";"CARACARAÍ";230002256713;1;12;"Casa";"Alvenaria com garagem, área de serviço, cozinha, 1 banheiro, 2
quartos, sala. Localizada no Bairro São Jorge.";"90000,00";"14/09/2024";"10:35:18"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03077";"BONFIM";230002283967;1;12;"Casa";"CASA COM SETE COMODOS, NP BAIRRO RAIAR DO SOL. RUA ARCO IRIS, LOTE 601, BOA VISTA RORAIMA";"60000,00";"16/09/2024";"17:34:54"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03077";"BONFIM";230002283968;1;12;"Casa";"UMA CASA 5 COMODOS  SITUADO NO BAIRRO BELA VISTA, BOA VISTA RORAIMA";"150000,00";"16/09/2024";"17:34:54"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03077";"BONFIM";230002283971;1;12;"Casa";"UMA CASA AINDA EM CONTRUÇÃO ";"90000,00";"16/09/2024";"17:34:54"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03077";"BONFIM";230002283971;2;12;"Casa";"RESIDENCIA COM 3 COMUDOS";"90000,00";"16/09/2024";"17:34:54"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03077";"BONFIM";230002283973;1;12;"Casa";"CASA NA COMUNIDADE MANUA, BONFIM RORAIMA";"8000,00";"16/09/2024";"17:34:54"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284090;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHÃO FORD CARGO";"60000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284097;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO FIAT PALIO";"15000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284098;1;12;"Casa";"IMÓVEL RESIDENCIAL";"400000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284099;1;11;"Apartamento";"CONDOMINIO RESIDENCIAL JARDIM FLORESTA - BOA VISTA/RR";"120000,00";"27/09/2024";"11:02:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284099;2;12;"Casa";"CASA DE ALVVENARIA - BOA VISTA/RR";"80000,00";"27/09/2024";"11:02:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284099;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO TOYOTA YARIS HA XLS";"99750,40";"27/09/2024";"11:02:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284099;5;45;"Aplicação de renda fixa (CDB, RDB e outros)";"BANCO DO BRASIL S.A";"4274,38";"27/09/2024";"11:02:44"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284102;1;12;"Casa";"IMÓVEL RESIDENCIAL- TEPEQUEM AMAJARI/RR";"150000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284102;2;12;"Casa";"IMÓVEL RESIDENCIAL- BOA VISTA/RR";"300000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284102;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO HONDA-CRV";"100000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284102;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO CHEVROLET- S10";"160000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284105;1;12;"Casa";"CASA EM BOA VISTA";"19000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284105;2;12;"Casa";"CASA EM BOA VISTA";"48000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03018";"BOA VISTA";230002284105;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMÓVEL SAVEIRO";"43000,00";"19/09/2024";"16:06:29"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03050";"ALTO ALEGRE";230002287893;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"RENAULT/CAPTUR";"73000,00";"16/09/2024";"15:31:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03050";"ALTO ALEGRE";230002287895;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/STRADA 2009";"29232,00";"16/09/2024";"15:31:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03050";"ALTO ALEGRE";230002287895;2;12;"Casa";"Casa em Alvenaria";"10000,00";"16/09/2024";"15:31:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03050";"ALTO ALEGRE";230002287896;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Carro C3";"14000,00";"16/09/2024";"15:31:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03050";"ALTO ALEGRE";230002287899;1;12;"Casa";"Imóvel Residencial";"120000,00";"16/09/2024";"15:31:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03050";"ALTO ALEGRE";230002287899;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/UNO 2012";"12000,00";"16/09/2024";"15:31:41"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03042";"AMAJARI";230002295788;1;12;"Casa";"UMA CASA";"150000,00";"16/09/2024";"21:59:48"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03042";"AMAJARI";230002295789;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MODELO MONTANA";"30000,00";"16/09/2024";"21:59:48"
"06/10/2024";"16:30:40";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"RR";"03042";"AMAJARI";230002295789;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM CARRO MODELO S10";"60000,00";"16/09/2024";"21:59:48"
